score,domain,merchant_name,possible_official_url,title,snippet,query,clean_bucket,clean_reason
100,annesemonin.com,Gift Card - Skincare - Face & Body Treatments,https://www.annesemonin.com/en-de/products/gift-card?srsltid=AfmBOopbCwP7d-TCoBRBIA2-mci_Pzb1z9iiDoyBvto-9j7OUgNP-x64,Gift Card - Skincare - Face & Body Treatments,"The gift card is sent to you by email only, valid for 1 year. 50,00 €. 100,00 €.","""skincare"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,antevacrafts.com,Gift Card 400,https://antevacrafts.com/products/gift-card-400?srsltid=AfmBOop2b7AI45uSmi_MTYDPF33mtoTLZ9ZnIn9DHw9bfGFGArPBLQBC,Gift Card 400,"Gift Card 400€. Gift Card 400€. SKU:gc-4. Handcrafted in Athens | A Goldsmith Legacy Since 1958. Regular price €400,00 EUR. Regular price €400,00 EUR Sale price ...","""Athens"" ""perfume"" ""gift card""",REVIEW,non_greek_official_looking_candidate
100,apivita.com,e Gift Card Terms,https://www.apivita.com/en/terms-conditions-egift-card?srsltid=AfmBOooSLSeBpqV9j5ulf_DYi5O5Q8AcGjDBdvsTClSZxXin1OzEGsO9,e Gift Card Terms,Men's Skincare & Grooming · All Products · CONCERN @@. Multiple Signs Of Aging ... It is not possible to redeem an e-Gift Card for the purchase of another e-Gift ...,"""Athens"" ""skincare"" ""gift card""",REVIEW,non_greek_official_looking_candidate
100,apos.audio,Apos Audio Gift Card,https://apos.audio/products/apos-audio-gift-card?srsltid=AfmBOooWRQI2lNqR05WjeP18_a5BeGw1dBc4cH9s0IRsjgwP_-tZuYlc,Apos Audio Gift Card,"Give the gift of premium audio with an Apos Audio gift card. Perfect for audiophiles and music lovers, our gift cards allow recipients to choose from a wide ...","""audio"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,aptmedicalaesthetics.com,Gift card - 1 Medical Spa in Oakville,https://aptmedicalaesthetics.com/shop/giftcard/Gift-card/?srsltid=AfmBOoqRnlZCY3W-V8arQkbnmEQbTPQAzGRuLZ1_sLT_x14UjWOC4nwb,Gift card - 1 Medical Spa in Oakville,"Similar to gift certificates, these gift cards can be purchased for any dollar amount and do not expire. Call us now to order your gift card, or let us know ...","""medical spa"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,archaeotours.gr,Gift Card - Ancient Greece,https://www.archaeotours.gr/product-category/wps_wgm_giftcard/,Gift Card - Ancient Greece,E-books · Gift Card · Modern Greece · Ancient Greece · Mythology for Kids · About ... Gift Card. Explore the beauty and culture of Greece with our Destination ...,"""Greece"" ""books"" ""gift card""",REVIEW,greek_domain_brand_coherence_unclear
100,argento.com,Gifts E-Mail Gift Voucher Argento.com,https://www.argento.com/en/Gifts-E-Mail-Gift-Voucher/m-1803.aspx?srsltid=AfmBOootIBTYoJVsCax1MJNs8y6Ip4_4W1bwbdzWP2IFIPFlA7H6LhBk,Gifts E-Mail Gift Voucher Argento.com,Give a loved one the present they've always wanted with an Argento Gift Voucher to spend on their favourite jewellery brands!,"""watches"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,aritswatches.com,Arits Watches & Co. Gift Card,https://aritswatches.com/products/arits-watches-co-gift-card,Arits Watches & Co. Gift Card,"Arits Watches & Co. Gift Card. Zoom. Arits Watches & Co. Gift Card. Sale price€150,00. Some moments ask for more than a bottle of wine or an envelope with cash ...","""watches"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,artandwalk.com,Gift Card,https://artandwalk.com/tour/gift-card/,Gift Card,How It Works: Choose Your Amount – Select a gift card value that suits your budget (€48 covers one adult tour or workshop!),"""tour"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,artnhobby.ie,Convert Your Physical Gift Card,https://www.artnhobby.ie/pages/convert-your-physical-gift-card?srsltid=AfmBOopw59wqvfTQ4YlRq6EGErIE6QHEJFsPTRYOM529jaVIi_ihUsEt,Convert Your Physical Gift Card,"If you have a physical Art & Hobby Gift Card and wish to spend it online, we'll need to convert it to a digital one. This can be done easily by follwing the ...","""hobby"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,artofescaperoom.com,Gift card,https://www.artofescaperoom.com/product/gift-card/,Gift card,Treat your recipient to a Escape Room Gift Voucher which can be printed or emailed and used when making the reservation online.,"""escape room"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,ataratma.com,Ataratma London Gift Card,https://www.ataratma.com/products/gift-card?srsltid=AfmBOopMgCCx1R1xXvkBoSmNrlmSFsqID5XEsjGryqQtPe0TPJ1_8bdd,Ataratma London Gift Card,Greece (EUR €); Guernsey (GBP £); Hong ... ATARATMA perfume bottles on a reflective surface with 'GIFT VOUCHER' text above.,"""Greece"" ""perfume"" ""gift voucher""",REVIEW,non_greek_official_looking_candidate
100,atenskincare.com,ATEN Skincare Gift Voucher | Digital Gift Card,https://atenskincare.com/products/aten-skincare-gift-voucher?srsltid=AfmBOorGDAEAEO-8oyRf8B6sM10NatJlGUbmeZ1HQnciGu6lCgJ8qBUM,ATEN Skincare Gift Voucher | Digital Gift Card,"ATEN Skincare Gift Voucher. Regular price €25,00. Sale price €25,00 Regular ... Greece (EUR €), Hungary (HUF Ft), Ireland (EUR €), Italy (EUR €), Latvia (EUR ...","""skincare"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,athenaflower.com,Gift voucher for a 60-minute Swedish massage session for women ...,https://athenaflower.com/en/gift-voucher-for-a-60-minute-swedish-massage-session-for-women-from-hash-spa-loris-flower-bouquet/p900883755,Gift voucher for a 60-minute Swedish massage session for women ...,Gift voucher for a 60-minute Swedish massage session for women from Hash Spa | Loris flower bouquet. 0. 462. 462. In Stock.,"""massage"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,atheneoscafe.com,Atheneos Greek Village Cafe Gift Cards,https://atheneoscafe.com/gift-cards,Atheneos Greek Village Cafe Gift Cards,Buy Atheneos Greek Village Cafe gift cards online. The perfect gift for any occasion. Send a gift card instantly to family or friends.,"""cafe"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,athens-stay.gr,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,https://www.athens-stay.gr/gift-card,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,"Surprise your loved ones with a Restay Resort & Suites Gift Card. Perfect for holidays, city breaks in Athens, or seaside escapes in Agiokampos.","site:.gr ""resort"" ""gift card""",REVIEW,greek_domain_brand_coherence_unclear
100,athens-theater.com,Gift Cards - Athens Theater,https://www.athens-theater.com/for-you/gift-cards,Gift Cards - Athens Theater,Suggestions. A Beautiful Noise at Classic Center Theatre; The Wiz at Classic Center Theatre ... gift card email you receive. 10. In the event an eGift Card code ...,"""theatre"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,athens.virtual-room.com,Gift vouchers - Virtual Reality Athens,https://athens.virtual-room.com/gift-vouchers/,Gift vouchers - Virtual Reality Athens,No prior knowledge of VR or gaming is required to enjoy it. All our missions ... athens@virtual-room.com. Contact us. SITE MAP. Booking · Gift Vouchers · Team ...,"""Athens"" ""gaming"" ""gift voucher""",REVIEW,non_greek_official_looking_candidate
100,athensphototour.com,We are now offering Gift Cards - AthensPhotoTour.com,https://www.athensphototour.com/we-are-now-offering-gift-cards/,We are now offering Gift Cards - AthensPhotoTour.com,"You can even slice a 200 euros gift card from our daily photo tours, the Athens full day Photo tour,; or the Peloponnese full day Photo tour.","""tour"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,audiogold.co.uk,Audio Gold Gift Vouchers – AudioGoldLondon,https://audiogold.co.uk/pages/audio-gold-gift-vouchers,Audio Gold Gift Vouchers – AudioGoldLondon,"Greece (GBP £), Hong Kong SAR (GBP £), Hungary (GBP £), Ireland (GBP £), Israel ... Audio Gold Gift Voucher. £25.00 – £1,000.00. Buy gift card. Special Offers ...","""audio"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,aureliamobilespa.com,Gift Cards | Aurelia Mobile Spa | Spa Services in Corfu,https://aureliamobilespa.com/gift-cards-mobile-spa-in-corfu/,Gift Cards | Aurelia Mobile Spa | Spa Services in Corfu,"Give the gift of relaxation, rejuvenation, and self-care with our exquisite spa gift cards. Order your gift card & let the tranquility begin!","""spa"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,babaloo.com.au,babaloo e,https://babaloo.com.au/product/babaloo-gift-voucher?srsltid=AfmBOoryfMfcrDxBK6aB9fep_1HLq5mnxdVWiWOC5yoZGVDb8tl7KrYz,babaloo e-Gift Card,"A babaloo e-Gift Card or Gift Voucher is a thoughtful, joyful surprise that lets them choose exactly what they need -- from adorable essentials to stylish ...","""car accessories"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,backpackongreece.com,Δωροκάρτα Εκδρομών & Outdoor Εμπειριών,https://backpackongreece.com/shop/gift-card-30/,Δωροκάρτα Εκδρομών & Outdoor Εμπειριών,"Κατηγορία:Δωροκάρτα Ετικέτες:Gift card hiking, Outdoor gift Greece, Δώρα για πεζοπόρους, Δώρο εμπειρίας, Δωροκάρτα εκδρομών ... outdoor δραστηριότητες.","""outdoor"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,banellaconceptstore.com,GIFT CARD,https://banellaconceptstore.com/products/gift-card?srsltid=AfmBOoou6D2qA5ivKGSC9lTdawdQ9sF9HOtZ7RM9qmyuhY6_iIXHbwKm,GIFT CARD,"Home · / GIFT CARD. GIFT CARD. Banella - The Concept Store. €10,00 EUR. Tax included. Shipping calculated at checkout. Denominations. €10.00 €25.00 €50.00","""concept store"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,banya.gr,Gift Card,https://www.banya.gr/product/gift-card/,Gift Card,"Home / Giftcard / Gift Card.. Gift Card. 30,00 € – 500,00 €. Give the gift of ultimate relaxation! Surprise your loved ones with a Banya Gift Card.","site:.gr ""home"" ""gift card""",REVIEW,greek_domain_brand_coherence_unclear
100,barber-strong.com,The Barber Strong Gift Card,https://barber-strong.com/products/show-your-favorite-barber-some-love-the-barber-strong-gift-card?srsltid=AfmBOorPByOnDs46jUCcVJw_g5FnWX2UPCcQpg5vM9JI7YfFbOrMsYoI,The Barber Strong Gift Card,Hands-down the best way to show your favorite barber some love! HERE'S HOW OUR DIGITAL GIFT CARD WORKS: 1. Select the $ amount you'd like to gift,"""barber"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,bashminton.com,Badminton gift voucher – Give the gift of the game,https://www.bashminton.com/en/pages/gift-voucher?srsltid=AfmBOorXIPM1yIP5Rw-uHk11RKk1tThBT55dsaVegL_4Gv7NqONkH8Lf,Badminton gift voucher – Give the gift of the game,"Give the gift of badminton – with our gift voucher. Badminton is a popular sport – whether for beginners, hobby players, or ambitious athletes. With our gift ...","""hobby"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,beatone.co.uk,Be At One Greek St | Bar Gift Card,https://www.beatone.co.uk/greek-street-soho/gift-cards,Be At One Greek St | Bar Gift Card,"Whether it's for a birthday, Christmas, hen night, or just because, it is THE bar gift card that says ""you deserve a day that starts with cocktails"". BUY NOW, ...","""bar"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,beautifuleveryday.eu,Gift voucher 20 EUR,https://www.beautifuleveryday.eu/gift-voucher-20-eur/,Gift voucher 20 EUR,"Would you like to buy something for your loved one, but you don't know exactly what it should be? That's why a gift voucher is ideal for these situations.","""cosmetics"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,beautyworldbydg.gr,Gift Card,https://www.beautyworldbydg.gr/product/gift-card/,Gift Card,"Gift Card. A beautiful gift of relaxation beauty,and self care. SKU: 40247. Category: Uncategorized. Gift Card. €100.00. keimeno. Gift Card quantity.","site:.gr ""beauty"" ""gift card""",REVIEW,greek_domain_brand_coherence_unclear
100,beleaev.com,Beleaev E,https://beleaev.com/products/beleaev-gift-card?srsltid=AfmBOopmqh2f5A-5gPLIQM5lp7uq9OeqlOTbsC5M6wXP67No_pq-bTSh,Beleaev E-Gift Card | Caviar & Gourmet Gift Voucher,"Beleaev e-gift card digital gift voucher for online shopping in AED. Open media 1 in modal ... BELEAEV CAVIAR & GOURMET LTD. 85 Great Portland Street, London, ...","""gourmet"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,belenka.com,Gift Voucher,https://www.belenka.com/gift-voucher/,Gift Voucher,"With Be Lenka gift voucher, one can buy any product from our website, anything from barefoot shoes, fashion to baby carriers to any accessories. Conditions for ...","""shoes"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bellevue.it,Gift card of a massage and spa access at the ...,https://www.bellevue.it/en/gift-card-hotel-sorrento/wellness-harmony,Gift card of a massage and spa access at the ...,"In the intimate and welcoming atmosphere of the Wellness area, this gift voucher offers a 50-minute customized couples' massage to be shared. ... Greece +30 ...","""Greece"" ""massage"" ""gift voucher""",REVIEW,non_greek_official_looking_candidate
100,belvoir.com.au,Gift Vouchers,https://belvoir.com.au/gift-vouchers/,Gift Vouchers,"What could top a memorable, quirky – and potentially life-changing – night out at the theatre? With a Belvoir gift voucher, you can also leave the selection up ...","""theatre"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bequeenboutique.com,Gift Cards,https://bequeenboutique.com/en/product-category/gift-cards-en/?srsltid=AfmBOoqRJdv2Oi2zMpRRN3WzOm6hKzV9k2B0LWuuxGEVYjip-5HvOxM7,Gift Cards,"Gift Card – 50. 50,00 €. THESSALONIKI.","""Thessaloniki"" ""fashion"" ""gift card""",REVIEW,non_greek_official_looking_candidate
100,beyondbeach.com,Give the Gift of Adventure – Our New Gift Vouchers Are Here!,https://www.beyondbeach.com/blog/give-the-gift-of-adventure-our-new-gift-vouchers-are-here/,Give the Gift of Adventure – Our New Gift Vouchers Are Here!,"... adventure. They're simple, flexible, and a thoughtful way to add a little adventure and fun to someone's year! Get Your Gift Voucher · Share Tweet. Post ...","""adventure"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bioaura.eu,gift voucher,https://www.bioaura.eu/en/p/gift-voucher?srsltid=AfmBOopzO_OtEVSLfR04uKv_lw987-6tYCqptXw9Cte1uq21hGnoT-Uw,gift voucher,"A gift voucher for your loved ones, or simply from your loved ones for you ... Bioaura | The Purest Bio and Organic Cosmetics and Makeup.","""cosmetics"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,blue-lady-tattoo.myshopify.com,Blue Lady Tattoo Gift Voucher,https://blue-lady-tattoo.myshopify.com/products/blue-lady-tattoo-gift-voucher,Blue Lady Tattoo Gift Voucher,"Blue Lady Tattoo Gift Voucher ... All gift vouchers valid for 3 years from the date of issue, and can be used with any artist at Blue Lady Tattoo. Vouchers are ...","""tattoo"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,blue-print.gr,Δωροεπιταγές,https://blue-print.gr/product/doroepitages-gift-cards/,Δωροεπιταγές – Gift Cards,"Δωροεπιταγές – Gift Cards. Από 40€ η χιλιάδα. Αγόρασε τώρα. Πλήρωσε σε 3 ... Δωροεπιταγές Gift Cards, ΧΩΡΙΣ ΠΛΑΣΤΙΚΟΠΟΙΗΣΗ, GLOSS Η MATT. 9Χ6 εκ, 40,00€, 50 ...","site:.gr ""δωροεπιταγές""",REVIEW,greek_domain_brand_coherence_unclear
100,blueblue.gr,Gift Card 100,https://blueblue.gr/shop/gift-cards/gift-card-100-detail,Gift Card 100,"Men's Swimwear · Beachwear · Accessories · Gift Cards · CONTACT · Log in · Cart · Search. Gift Card 100. 0 Review. 100,00 €. Free Shipping & Returns in Greece.","site:.gr ""swimwear"" ""gift card""",REVIEW,greek_domain_brand_coherence_unclear
100,bluecaledoniadiving.com,Diving Adventure Gift Voucher - Day & Night,https://www.bluecaledoniadiving.com/en/checkout/diving-adventure-gift-voucher-day-night-2187/?xcur=JPY&xevt=122034,Diving Adventure Gift Voucher - Day & Night,"Diving Adventure Gift Voucher - Day & Night. Nouméa Cedex, NC. Buy a Gift ( 8 Hours ) ... Equipment included (except for dive computers for autonomous divers).","""computers"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,boards.cruisecritic.com,Warning about gift vouchers - P&O Cruises ( UK ),https://boards.cruisecritic.com/topic/1275265-warning-about-gift-vouchers/,Warning about gift vouchers - P&O Cruises ( UK ),"We booked a cruise with P&O and were given £100 credit each. As a Christmas present, we had a P&O gift voucher given to us by my parents. Half ...","""cruise"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bothners.co.za,Virtual Gift Voucher - R300,https://bothners.co.za/shop/gifts-lifestyle/gift-vouchers/virtual-gift-voucher-r300/,Virtual Gift Voucher - R300,"Home Audio & Video · Music Books · Gifts & Lifestyle · Gift Vouchers · Clothing ... He went on to study piano and voice as subjects, before leaving for Greece ...","""Greece"" ""audio"" ""gift voucher""",REVIEW,non_greek_official_looking_candidate
100,boussiasnews.cy,"Mall Gift Card: Τώρα και ψηφιακή, η αγαπημένη δωροκάρτα ...",https://www.boussiasnews.cy/el/news/1709043606/mall-gift-card-twra-kai-psifiaki-i-aghapimeni-dorokarta-apo-to-mall-of-cyprus-mall-of-engomi,"Mall Gift Card: Τώρα και ψηφιακή, η αγαπημένη δωροκάρτα ...","Mall Gift Card: Τώρα και ψηφιακή, η αγαπημένη δωροκάρτα από το Mall of Cyprus & Mall of Engomi! ... mobile phones. Digital or physical, whichever ...","""mobile phones"" ""δωροκάρτα"" Greece",REVIEW,non_greek_official_looking_candidate
100,brasmedicalspa.com,Bras Medical Spa Gift Card,https://brasmedicalspa.com/products/bras-medical-spa-gift-card?srsltid=AfmBOoqvFra5nPLfPLf3baBiV-ED7fNUofb318G8lTkxe34ZsuS8JoiI,Bras Medical Spa Gift Card,Bras Medical Spa Gift Card · Special Order Request.,"""medical spa"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,bravalingerie.com.au,Brava Lingerie Gift Voucher,https://www.bravalingerie.com.au/products/brava-lingerie-gift-voucher?srsltid=AfmBOop1PI8387xhUhsOgcN1YARtJBy3ymgC8JV5MttyiqthmdZFR20B,Brava Lingerie Gift Voucher,Brava Lingerie Gift Voucher. Regular price Sale price $50.00.,"""lingerie"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bristolcourses.com,Gift Vouchers | Bristol Courses,https://www.bristolcourses.com/courses/gift-vouchers/,Gift Vouchers | Bristol Courses,Classics – Latin & Greek · Dutch · French ... Give the gift of learning with our course gift voucher. Learn a New Language with. Bristol Courses Language School.,"""language school"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,britishcornershop.co.uk,£50 British Corner Shop Gift Voucher (0g),https://www.britishcornershop.co.uk/50-pound-british-corner-shop-gift-voucher?srsltid=AfmBOopOMcozqirqAuFVf-ZAEIWMkVatWPPkZljAzX_ICOgYrKbOzKbE,£50 British Corner Shop Gift Voucher (0g),Gift voucher sent via email* If you think a friend or family member would ... British Food Supermarket. Menu. ×. All Categories. Shop Now. Branded Groceries.,"""supermarket"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,bryant.dental,Gift Cards | Bryant Dental – Empower Clinicians with Transformative ...,https://bryant.dental/gift-cards,Gift Cards | Bryant Dental – Empower Clinicians with Transformative ...,Southwest Dental Conference . Register for trade show. This gift card could change someone's life. Every product we make is truly transformative and the ...,"""dental"" ""gift card"" Greece",REVIEW,non_greek_official_looking_candidate
100,bulldogflowersofathens.com,"Gift Card - Athens, GA",https://bulldogflowersofathens.com/products/gift-card-prd-gift_card,"Gift Card - Athens, GA","Send Gift Card - flower bouquet with Bulldog Flowers in Athens, GA. Fresh, handcrafted flowers with same-day delivery available.","""Athens"" ""flowers"" ""gift card""",REVIEW,non_greek_official_looking_candidate
100,cafe3sixty.co.uk,Gift Vouchers - Cafe 3 Sixty,https://cafe3sixty.co.uk/gift-vouchers/,Gift Vouchers - Cafe 3 Sixty,"Gift VOUCHERS · Collection or by Post. You can collect your gift voucher in the cafe or we can post it to you, please select the relevant option below. · Timings.","""cafe"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,caminomotorcyclewear.com.au,Camino Motorcycle Wear Gift Voucher,https://www.caminomotorcyclewear.com.au/products/camino-motorcycle-wear-gift-card?srsltid=AfmBOoqWJMiY3E-Lq16EMl3GIK6wfyefisl7mzQqQ5KX5fZMBNpHkhe3,Camino Motorcycle Wear Gift Voucher,Camino Motorcycle Wear Gift Voucher ; Denominations: $50.00 ; Small. True to size. Large ; Shop the range. Shop Protective Gear.,"""motorcycle"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,capri.org.au,Buy a Gift Voucher,https://capri.org.au/buy-a-gift-voucher/,Buy a Gift Voucher,The Capri is an independent not-for-profit cinema run by a network of generous volunteers. ... Gift Voucher · Contact · Events · History of the Capri · News · Our ...,"""cinema"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
100,caprioscaswimwear.com.au,Gift Card,https://www.caprioscaswimwear.com.au/products/gift-card,Gift Card | Gift Voucher,Shopping for someone else but not sure what to give them? Give them the gift of choice with a Capriosca Swimwear Australia gift card.,"""swimwear"" ""gift voucher"" Greece",REVIEW,non_greek_official_looking_candidate
