score,domain,merchant_name,possible_official_url,title,snippet,query,clean_bucket,clean_reason
100,abbeytravel.ie,Abbey Travel Gift Vouchers,https://www.abbeytravel.ie/abbey-travel-gift-vouchers,Abbey Travel Gift Vouchers,Spain Back. Costa ... Abbey Travel Gift Vouchers. Give the gift of travel with an Abbey Travel Gift Voucher. Get A Gift Voucher. Abbey Travel Gift Vouchers ...,"""Spain"" travel ""gift voucher"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,aberdevine.co,Aberdevine,https://aberdevine.co/products/aberdevine-e-gift-card?srsltid=AfmBOor5jrGAjbef3zyqGXV1ecCiTUFT7pwEISPH4OfwxUNM3m3KXv8q,E-GIFT CARD - Aberdevine,Lingerie gift card. E-Gift Card- perfect lingerie gift. Treat them to the perfect present by letting them choose their own dream Aberdevine lingerie set.,"""lingerie"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,achilleassotiriou.com,Gift Card 200€ | ACHILLEAS SOTIRIOU,https://www.achilleassotiriou.com/product-page/gift-card-150-1?srsltid=AfmBOoqyPEjjSHUC_JEqXxxrisoFufdvYRnWQsw8UGft92tgMKb3T_Fk,Gift Card 200€ | ACHILLEAS SOTIRIOU,"Gift Card 200€ ... A hair salon gift card offers a luxurious experience. Treat yourself or a loved one to expert haircare, styling, and pampering services. It's a ...","""hair salon"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,acquoofsweden.com,ACQUO of Sweden,https://acquoofsweden.com/products/acquo-gift-card?srsltid=AfmBOop0hzMNoCCrL8WMAwkN2O-d6_8VvJPl-LtmDuZc1udrL_BTn1K1,ACQUO of Sweden - Gift Card,Give them the gift of choice with a gift card from ACQUO of Sweden. Gift cards are delivered immediately by email and contain instructions to redeem them at ...,"""Sweden"" fashion ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,adolfodominguez.com,Gift Card | AD Portugal,https://www.adolfodominguez.com/en-pt/gift-card-199990000300.html,Gift Card | AD Portugal,"We think that one gift is enough. Choose the value of your gift card: €50, €100 or €200. Send it by email to whoever you want. Enjoy the good choice.","""Portugal"" fashion ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,agramada.com,Buy your Gift Card,https://www.agramada.com/book-gift-card,Buy your Gift Card,Agramada Hotel. Languages. GR · EN · Press · Feedback Form · Contact Us ... Buy your Gift Card. 0. Your cart. ×. Make a reservation · Reservation ...,"""hotel"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,agrotourism.com.cy,Cyprus Gift Cards for Stays & Experiences - Agrotourism,https://agrotourism.com.cy/buy-e-gift-card/,Cyprus Gift Cards for Stays & Experiences - Agrotourism,giftcard 50. Discover Cyprus Gift Card. Buy Now. €50.00 · giftcard 75. Discover Cyprus Gift Card. Buy Now. €75.00 · giftcard 100. Discover Cyprus Gift Card. Buy ...,"""Cyprus"" hotel ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,ailanajewelry.com,AILANA JEWELRY GIFT VOUCHER,https://ailanajewelry.com/en-fr/products/gift-voucher-ailana-jewelry?srsltid=AfmBOopxmGJ6iWeKOzeugsnZdF2Qsy8v7W0vXzDgCdCGmJafwykovSDy,AILANA JEWELRY GIFT VOUCHER,AILANA JEWELRY GIFT VOUCHER ... Tax included. Shipping calculated at checkout. Denominations. 20.00 € 40.00 € 60.00 ...,"""jewelry"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,airserbia.com,Gift voucher,https://www.airserbia.com/en/explore/services/gift-voucher,Gift voucher,Sweden (SEK) · Switzerland (CHF) · Turkey (USD) · United Kingdom (GBP) · United ... Gift voucher. You wish to surprise your dear one with something special ...,"""Sweden"" travel ""gift voucher"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,alisahne.com,Gift Card | ALISAHNE Resort Collection,https://alisahne.com/en/product/gift-card/,Gift Card | ALISAHNE Resort Collection,HomeGift cardGift Card. gift-card-n. Gift Card. Shipping Worldwide; Free ... Close submenu (Resort Wear)Resort Wear. Dresses · Jumpsuits – Playsuits · Kaftans ...,"""resort"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,all.accor.com,Hotel Gift Card - Give the Gift of Travel | ALL Accor Gift Card,https://all.accor.com/a/en/experiences/all-gift-card/hotel-gift-card.html,Hotel Gift Card - Give the Gift of Travel | ALL Accor Gift Card,Hotel Gift Card - Give the Gift of Travel | ALL Accor Gift Card. ALL ... Or a romantic getaway in the wine country of France or Italy. Culture buffs ...,"""France"" hotel ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,allsportstore.com,All Sports GIFT VOUCHERS,https://www.allsportstore.com/en/All-Sports-GIFT-VOUCHERS/m-19488.aspx,All Sports GIFT VOUCHERS,All Sports GIFT VOUCHERS | AllSportStore.com AllSportStore.com. Summer Sale: Up ... Why Choose an E-Gift Voucher? Fast and convenient. Available in any ...,"""sports"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,arakaibeauty.com,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,https://arakaibeauty.com/products/ara-kai-beauty-gift-card-1?srsltid=AfmBOoqabxNySNlzw1kjskxS_gHwESRNbsoLwCsY88woJkA_3_FYCPRO,Gift Of Beauty Gift Card at Ara'kai Beauty Copenhagen,Share beauty and wellness with an Ara'kai Beauty Gift Card. The Ara´kai Beauty Gift Cards are redeemable at Ara´kai Beauty only (both online and in-store).,"""Denmark"" beauty ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,argento.com,Gifts E-Mail Gift Voucher Argento.com,https://www.argento.com/en/Gifts-E-Mail-Gift-Voucher/m-1803.aspx?srsltid=AfmBOoqzhwZvjMC0c5Vah7BTKRJI2SPSoGoELeZJGSLRqh82uqcLG5aQ,Gifts E-Mail Gift Voucher Argento.com,Give a loved one the present they've always wanted with an Argento Gift Voucher to spend on their favourite jewellery brands!,"""watches"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,aritswatches.com,Arits Watches & Co. Gift Card,https://aritswatches.com/products/arits-watches-co-gift-card,Arits Watches & Co. Gift Card,"Arits Watches & Co. Gift Card. Zoom. Arits Watches & Co. Gift Card. Sale price€150,00. Some moments ask for more than a bottle of wine or an envelope with cash ...","""watches"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,artnhobby.ie,Gift Card €25.00,https://www.artnhobby.ie/products/gift-card-2500-gcs25?srsltid=AfmBOorHxFMSOU7C4zzHRGYySCQjqDGKg4bfMS1xxkp9pssBrU5vlXKX,Gift Card €25.00,Art & Hobby Gift Card €25.00. You can spend this card in any Art & Hobby store nationwide including our online store This Gift Card never expires.... Ever!,"""hobby"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,artofescaperoom.com,Gift card,https://www.artofescaperoom.com/product/gift-card/,Gift card,Treat your recipient to a Escape Room Gift Voucher which can be printed or emailed and used when making the reservation online.,"""escape room"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,assos.com,"Gift Card Gold, » ASSOS Of Switzerland",https://www.assos.com/se/gift-card-gold-146465.html,"Gift Card Gold, » ASSOS Of Switzerland","Gift Card Gold - ASSOS Of Switzerland - Official Online Shop. Gift Card Gold. 3 100,00 SEK. * required fields. Sender name *. Sender email *. Recipient name ...","""Switzerland"" retail ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,aura-print.com,Gift Voucher Printing,https://aura-print.com/usa/gift-voucher-printing,Gift Voucher Printing,"With our custom gift vouchers, you have the liberty to design and print vouchers that resonate with your brand's message, ensuring that each voucher you hand ...","""printing"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,austrian.com,Austrian Airlines Gift Cards,https://www.austrian.com/ca/en/book/flights/giftvoucher,Austrian Airlines Gift Cards,Make your loved ones' travel dreams come true and give them an unforgettable experience with a Gift Card. ... Austria. Belarus. Belgium. Bosnia-Herzegovina.,"""Austria"" beauty ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,axhotelsmalta.com,Gift Vouchers,https://axhotelsmalta.com/gift-vouchers/,Gift Vouchers,"... Gift Voucher unlocks a world of experiences to choose from. PREV. NEXT. AX The Heights Residences. Rabat, Malta · Verdala Wellness – AX Privilege. Rabat, Malta.","""Malta"" travel ""gift voucher"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,babaloo.com.au,babaloo e,https://babaloo.com.au/product/babaloo-gift-voucher?srsltid=AfmBOopoDfhvAsGy44W4v5Q1msR0g29-Ga_XKtzZCoZ86HtcExYFxeOG,babaloo e-Gift Card,"A babaloo e-Gift Card or Gift Voucher is a thoughtful, joyful surprise that lets them choose exactly what they need -- from adorable essentials to stylish ...","""car accessories"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,babywearing365.com,Δωροεπιταγή 150€ - Κράτα το ευτυχισμένο στην αγκαλιά σου,https://www.babywearing365.com/product/giftcard-150e/,Δωροεπιταγή 150€ - Κράτα το ευτυχισμένο στην αγκαλιά σου,"Τώρα μπορείτε να επιλέξετε μια δωροεπιταγή από το Babywearing365.com ,για να αποκτήσουν οι φίλοι σας ακριβώς αυτό που χρειάζονται για το πολύτιμο μικρό τους!","""δωροεπιταγή""",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,barber-strong.com,The Barber Strong Gift Card,https://barber-strong.com/products/show-your-favorite-barber-some-love-the-barber-strong-gift-card?srsltid=AfmBOoqdIFS-6sotsW7gcYr5jTuwxArhRO6xZjqZFG9sl4mlcSC9Tgdq,The Barber Strong Gift Card,Hands-down the best way to show your favorite barber some love! HERE'S HOW OUR DIGITAL GIFT CARD WORKS: 1. Select the $ amount you'd like to gift,"""barber"" ""gift card"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,barcelo.com,Hotel Gift Cards | Give a Barceló Hotel Group experience,https://www.barcelo.com/en-es/gift-card/,Hotel Gift Cards | Give a Barceló Hotel Group experience,"Cádiz, Spain. 10% discount · Barceló Punta Umbría Mar. Punta Umbría, Spain ... Buy a gift card to make a booking, give as a gift or treat yourself to an ...","""Spain"" hotel ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,bashminton.com,Badminton gift voucher – Give the gift of the game,https://www.bashminton.com/en/pages/gift-voucher?srsltid=AfmBOoq7vmYCZllmdQqWSQpQh4CvNDOfvxLYH7wnSXp0RSRR4mTjqZlG,Badminton gift voucher – Give the gift of the game,"Give the gift of badminton – with our gift voucher. Badminton is a popular sport – whether for beginners, hobby players, or ambitious athletes. With our gift ...","""hobby"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,beautifuleveryday.eu,Gift voucher 20 EUR,https://www.beautifuleveryday.eu/gift-voucher-20-eur/,Gift voucher 20 EUR,"Would you like to buy something for your loved one, but you don't know exactly what it should be? That's why a gift voucher is ideal for these situations.","""cosmetics"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,beautycentremalta.com,Gift Card,https://www.beautycentremalta.com/shop/gifts/mothers-day-gift-packs/gift-card-2/,Gift Card,Description. Give the perfect gift with a Beauty Centre Malta Digital Gift Card. Choose the amount you want to gift and complete your purchase online.,"""Malta"" beauty ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,belenka.com,Gift Voucher | Be Lenka,https://www.belenka.com/gift-voucher/,Gift Voucher | Be Lenka,... clothing. Women's clothing. T-shirts · Pants · Skirts · Shirts. Accessories ... Gift Voucher. Gift Voucher. 1/ 1. Gift. Voucher. 4.97 74 reviews. Give the gift of ...,"""clothing"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,belvoir.com.au,Gift Vouchers,https://belvoir.com.au/gift-vouchers/,Gift Vouchers,"What could top a memorable, quirky – and potentially life-changing – night out at the theatre? With a Belvoir gift voucher, you can also leave the selection up ...","""theatre"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,bilderberg.nl,Bilderberg Gift Cards,https://www.bilderberg.nl/en/gift-vouchers/,Bilderberg Gift Cards,The Bilderberg Gift Card can be used freely at all Bilderberg hotels and restaurants in the Netherlands. Any amount between €25 and €500 is possible. Order your ...,"""Netherlands"" hotel ""gift card"" official",GLOBAL_REVIEW,official_looking_but_not_greece_specific
100,bioaura.eu,gift voucher,https://www.bioaura.eu/en/p/gift-voucher?srsltid=AfmBOor2_TQK38fahJbcbPPXjdp0Va3il1jAUP96pidlN6gtfRLQKhAs,gift voucher,"A gift voucher for your loved ones, or simply from your loved ones for you ... Bioaura | The Purest Bio and Organic Cosmetics and Makeup.","""cosmetics"" ""gift voucher"" Greece",GLOBAL_REVIEW,official_looking_but_not_greece_specific
